name,description,centroid_lon,centroid_lat,bbox_west,bbox_south,bbox_east,bbox_north
PL3/106,,-1.2103013461248877,5.232596069578444,-1.2666666667,5.1166666667,-1.1001611111111111,5.321069444444444
PL2/206 (Hiawa),,-2.2006944444486662,5.610611111112413,-2.25,5.5583333333,-2.1541666667,5.6666666667
PL2/634,,-2.3833580369020515,5.39533926216537,-2.4166666667,5.3333333333,-2.3333333333,5.4791666667
PL2/483,,-2.3119011471170037,5.376037449406511,-2.3583333333,5.3416666667,-2.2666666667,5.4083333333
PL-6/811,,-1.8788471370067161,6.8516998977437655,-1.95,6.7708333333,-1.8333333333,6.9
PL5/289,,-0.6830043859447139,6.373099415190853,-0.7208333333,6.3583333333,-0.6416666667,6.3875
PL (G)-3/835,,-0.8875,5.34166666665,-0.9083333333,5.325,-0.8666666667,5.3583333333
PL (G)-2/840,,-1.8383928571489794,5.473214285702041,-1.8666666667,5.4708333333,-1.8125,5.4791666667
PL7/180,,-2.8317720883276096,7.320286144589108,-2.925,7.2666666667,-2.75,7.3791666667
PL9/54,,-0.7396128841665902,10.956294326250331,-0.775,10.9208333333,-0.6958333333,10.9916666667
PL3/122,,-1.6270192307840534,5.7150961538441125,-1.6416666667,5.6666666667,-1.6,5.75
PL9/37,,-0.8848473122077957,10.894565559760835,-0.9291666667,10.8166666667,-0.8372222222,10.9916666667
PL7/184,,-2.225817812807817,7.670051337129287,-2.3166666667,7.525,-2.1375,7.7791666667
PL7/185,,-2.1533491561175895,8.009177215223014,-2.175,7.95,-2.1291666667,8.0666666667
PL7/182,,-2.14081834533053,7.92946942448694,-2.2125,7.8041666667,-2.075,8.075
PL7/181,,-2.225817812807817,7.670051337129287,-2.3166666667,7.525,-2.1375,7.7791666667
PL2/35/VOL2,,-2.163988095222449,5.356845238077551,-2.1708333333,5.3416666667,-2.1541666667,5.3708333333
PL5/272,,-0.8793103448447018,6.352658045957467,-0.9208333333,6.3083333333,-0.825,6.4291666667
PL2/156 (Tarkwa 4),,-1.9487067364578288,5.452941196242906,-1.9923936111,5.4032197222,-1.9192766667,5.5068497222
PL2/156 (Tarkwa 3),,-2.01627452915668,5.399196370147476,-2.0786111111,5.3611111111,-1.9738888889,5.4527777778
ML6/9,,-1.9399336198310824,6.405280835634662,-1.9543805555555556,6.383461111111111,-1.9251027777777778,6.425202777777778
ML5/19,,-0.7111248159485296,6.114467520432592,-0.75,6.079144444444444,-0.658325,6.1458333333
ML2/17,,-2.152083333362712,6.260134180779875,-2.1791666667,6.2458333333,-2.1291666667,6.2791666667
ML2/164,,-2.0474358974169378,5.704407051298741,-2.075,5.6875,-2.0208333333,5.7166666667
LVD 8285B/2013,,-1.8901235622472612,5.190437612233942,-1.9083,5.159997222222223,-1.8724,5.219619444444445
ML2/168,,-2.0056089743708583,5.790544871781214,-2.025,5.775,-1.9916666667,5.8083333333
ML2/169,,-2.318005515995981,6.465961228043219,-2.355086111111111,6.432180555555555,-2.2751194444444445,6.495866666666666
PL2/679,,-1.9419871794892025,5.382745726499396,-1.9666666667,5.3541666667,-1.9166666667,5.4083333333
PL2/413,,-2.910592269315496,6.713743780435698,-2.9458083333333334,6.671125,-2.854127777777778,6.758505555555556
PL5/4/VOL5,,-0.6937500000272727,5.952083333322727,-0.7125,5.9416666667,-0.675,5.9625
PL7/4 (Ntotoroso),,-2.354446810865299,7.002317186407268,-2.4166694444444445,6.937147222222222,-2.2916694444444445,7.082969444444444
QL5/9,,-0.07996106764724087,6.189881850526736,-0.08172222222222222,6.188169444444444,-0.078075,6.191675
QL6/528,,-1.7704166666766668,6.744138888878225,-1.7725,6.7416666667,-1.7683333333,6.7458333333
QL6/314,,-1.74420833336425,6.840916666678502,-1.7475,6.8391666667,-1.7416666667,6.8425
QL6/315,,-1.7395833333499997,6.842083333300001,-1.7416666667,6.8408333333,-1.7375,6.8433333333
PL2/156 (Tarkwa 2),,-1.9848059220907237,5.338765531604056,-2.0152777778,5.2588888889,-1.953055555555,5.4177777778
PL-10/4 (Collete),,-2.0576903292067747,10.104809670811127,-2.1,10.0791666667,-2.0125,10.1291666667
SSMP-NIM-6/1832,,-2.02395833331875,6.426874999968749,-2.0258333333,6.4258333333,-2.0216666667,6.4283333333
SSMP-NIM-12/1850,,-2.1075,7.03875,-2.1091666667,7.0375,-2.1058333333,7.04
PL2/431 (Nsuta Hotopo 'B'),,-1.8874289397119717,4.89447502252187,-1.905555555555,4.8738888889,-1.8702777778,4.9177777778
RL10/11 (Kunche/Bepkong),,-2.746660096044467,10.406190730954854,-2.776944444445,10.375,-2.7166666667,10.4291666667
PL5/126 (Akyem East),,-1.0273450754864653,6.344048021153365,-1.0541694444444445,6.299677777777778,-1.0,6.378844444444445
PL (G)-2/838,,-2.069469895289047,4.780573734736229,-2.1125,4.7416666667,-2.0125,4.8416666667
SSMP/NR/1,,-2.2996874999671872,8.94864583332656,-2.3008333333,8.9475,-2.2983333333,8.95
PL5/19 (Esaase),,-0.840561594215144,6.551974637686461,-0.8833333333,6.5083333333,-0.8041666667,6.6
SSMP/AR/786,,-1.8426388888833334,6.3451388888833335,-1.8433333333,6.3441666667,-1.8416666667,6.3458333333
MC113/Vol.4,,-1.9672743055758974,5.2394675925762355,-2.0416666667,5.2125,-1.9166666667,5.2708333333
MC113 (Hotopo),,-1.8869092039886617,4.894309701497429,-1.9041666667,4.875,-1.8666666667,4.9166666667
SSMP/CR/1215,,-1.4015530302950414,5.155492424271488,-1.4033333333,5.1541666667,-1.4,5.1566666667
SSMP/AR/436,,-2.0345833332999996,6.374999999999999,-2.0358333333,6.3741666667,-2.0333333333,6.3758333333
SSMP/WR/2308,,-1.9981547619367348,5.291369047611225,-1.9991666667,5.29,-1.9966666667,5.2925
PL-6/808,,-1.4827171361337925,6.400440140873449,-1.5,6.3666666667,-1.4458333333,6.4166666667
PL2/431 (Nsuta Hotopo A),,-1.9730089933213177,5.251101183792192,-2.0722222222,5.1627777778,-1.9,5.356944444445
QL3/688,,-0.6770833332999998,5.640833333350002,-0.6783333333,5.6391666667,-0.6758333333,5.6425
QL.4/133,,-1.03916666665,6.1970833333,-1.04,6.1958333333,-1.0383333333,6.1983333333
SSMP/9/340,,-0.7909722222194444,10.671388888869446,-0.7925,10.6683333333,-0.79,10.6733333333
SSMP/9/341,,-0.7995833332999999,10.668333333349999,-0.8008333333,10.6675,-0.7983333333,10.6691666667
SSMP/9/339,,-0.7987500000000002,10.666250000000002,-0.7991666667,10.665,-0.7983333333,10.6675
SSMP/9/336,,-0.7958333333,10.67166666665,-0.7983333333,10.6708333333,-0.7933333333,10.6725
QL.2/563,,-1.6681500000374878,5.070472222225339,-1.67,5.0683333333,-1.6666666667,5.0716666667
QL2/510,,-1.6111458333265625,5.137187499967188,-1.6125,5.1358333333,-1.61,5.1383333333
SSML-T2 4/2024,,-1.72625,5.6216666666499995,-1.7275,5.62,-1.725,5.6233333333
SSML-T2 6/2024,,-1.7220833332999999,5.61916666665,-1.7233333333,5.6175,-1.7208333333,5.6208333333
QL5/154,,-0.38685606057747934,5.805037878772314,-0.3883333333,5.8025,-0.385,5.8083333333
RL2/205 (Mpataba),,-2.592270776847033,5.1098294941368385,-2.6833333333,5.05,-2.5208333333,5.1541666667
PL (G)-5/836,,-1.02708333335,6.38125,-1.0541666667,6.3791666667,-1.0,6.3833333333
PL (G)-LAYER/842,,-2.6670343137005186,5.431740195985987,-2.6708333333,5.4125,-2.6583333333,5.4625
PL (G)-LAYER/822,,-1.3980208333344373,7.473437499982187,-1.4541666667,7.4541666667,-1.3666666667,7.4833333333
RML-N-6/148,,-2.3456018518604944,6.510787037048766,-2.3475,6.51,-2.3433333333,6.5116666667
SSML-B11 6/2023,,-2.30665,7.0070999999999986,-2.3075,7.005,-2.3058,7.0092
QL6/1051,,0.4961527777944445,6.857680555555556,0.4941666667,6.85625,0.4981388888888889,6.859111111111111
PL5/235,,-0.08065625002470311,6.224197916643766,-0.085,6.2208333333,-0.0766666667,6.2283333333
QL6/498,,-1.6530494681467869,6.789716455206115,-1.6558333333,6.7877777778,-1.6508333333,6.791944444445
SSML-O6 30/2023,,-1.72125,5.973349999999999,-1.7225,5.9717,-1.72,5.975
RML-N25-3/103,,-1.3729166667000001,5.14125,-1.3741666667,5.14,-1.3716666667,5.1425
SSML-O6 31/2023,,-1.7287500000000002,5.9700000000000015,-1.73,5.9683,-1.7275,5.9717
ML9/1,,-0.6780237259381243,10.690331088295675,-0.6903333333333334,10.6616666667,-0.6658333333,10.718
QL3/612,,-0.6004166666499999,5.652083333349999,-0.6008333333,5.6516666667,-0.6,5.6525
QL.2/653,,-1.82625,5.07083333335,-1.8275,5.0691666667,-1.825,5.0725
QL3/404,,-0.51152777775,5.608194444466667,-0.5125,5.6075,-0.5108333333,5.6091666667
SSML-AK5 4/2023,,-0.638920444763271,6.356967360114778,-0.6408,6.3558,-0.6375,6.3583
RML-N-2/171,,-1.7723611111166664,5.011972222208667,-1.7741666667,5.0091666667,-1.77,5.015
SSML-AF3 1/2023,,-0.78165,5.35955,-0.7833,5.3583,-0.78,5.3608
SSML-AS2 21/2023,,-2.08205,5.811249999999999,-2.0833,5.81,-2.0808,5.8125
SSML-AS2 20/2023,,-2.06185,5.8344000000000005,-2.0633,5.8325,-2.0608,5.8367
SSML-AS2 18/2023,,-2.065,5.8296,-2.0658,5.8275,-2.0642,5.8317
SSML-K6 1/2024,,-1.1876136363661156,6.322462121212812,-1.1891666667,6.32,-1.1858333333,6.325
PL2/702,,-2.352984234253981,5.6453265765681175,-2.3833333333,5.6333333333,-2.3333333333,5.6625
SSML-O6 28/2024,,-1.7691499999999998,6.105850000000001,-1.77,6.1042,-1.7683,6.1075
SSML-O6 4/2023,,-2.0186785151116955,6.276544875164258,-2.02,6.275,-2.0175,6.2783
SSML-O6 17/2024,,-2.036250000014286,6.202083333307143,-2.0375,6.2008333333,-2.035,6.2033333333
PL2/454,,-1.8573648272043048,5.789680880715717,-1.8916666667,5.7166666667,-1.8208333333,5.85
RL-6/164 (Fumso),,-1.4751602564106514,6.0987499999896935,-1.5,6.0625,-1.45,6.1333333333
RL-3/64 (Kruwa Assin),,-1.2807633820305533,5.3600212894996195,-1.3416666667,5.3333333333,-1.2583333333,5.4
RL2/159,,-1.9666666667000001,4.99583333335,-1.9791666667,4.9791666667,-1.9541666667,5.0125
PL.7/97/Vol.2,,-2.00521593675884,7.128889902662168,-2.1041666667,7.0833333333,-1.9375,7.1875
PL6/348,,-2.225862794632124,6.879650673398099,-2.25,6.8375,-2.2,6.9166666667
RL6/132,,-2.165151515111778,6.892897727264721,-2.1958333333,6.8833333333,-2.1333333333,6.9041666667
RL-5/90 (Abokoase),,-0.6728869047481992,6.4270535714445085,-0.75,6.3875,-0.5708333333,6.475
PL2/156 (Abosso),,-1.9524079012716602,5.38929003048585,-1.9740527778,5.3569638889,-1.924380555555,5.419225
RL5/60 (Kwahu Praso),,-0.9257401315773329,6.652782346484884,-0.975,6.5958333333,-0.8625,6.6958333333
PL6/344 (Apeakurom),,-1.2625,6.2104166666500005,-1.275,6.2,-1.25,6.2208333333
PL2/145,,-2.243203551919484,4.966700819692327,-2.2708333333,4.9416666667,-2.2166666667,4.9791666667
PL2/145 (Dadwen),,-2.181423611101621,4.89392361112662,-2.1958333333,4.8666666667,-2.1625,4.9166666667
PL-6/345 (Saponso),,-1.2988674564455995,6.221499763727503,-1.3227777778,6.2111111111,-1.2847222222,6.24
PL6/343 (Akwadum),,-1.2618421052313715,6.257236842143077,-1.2916666667,6.2416666667,-1.25,6.2958333333
PL2/50 (Nkroful),,-2.343181269136115,4.968637471708786,-2.3872222222,4.9363888889,-2.2958333333,5.0008333333
RL2/20 (Damang),,-1.890163324953263,5.45305527687511,-1.9592,5.3565416667,-1.819655555555,5.5391333333
RL7/2(Kenyasi 4),,-2.491035798047805,6.879478140226097,-2.568986111111111,6.824305555555,-2.384822222222222,6.932088888888889
MC9/SF2 (Fiankuma 3),,-1.7442772459718816,6.169669241062277,-1.7712166667,6.124755555555,-1.7082777778,6.2064222222
MC7/SF8 (Awaso),,-2.2938287770654804,6.242214256517912,-2.318755555555,6.2181611111,-2.2644138889,6.268355555555
PL2/15 (Bibiani),,-2.3180055159886526,6.465961228042723,-2.3550861111,6.432180555555,-2.275119444445,6.4958666667
MC9/SF2 (Fiankuma 1),,-1.7401116660831633,6.30435465398018,-1.7718666666666667,6.274738888888889,-1.7082972222222221,6.338969444444444
MC9/SF2 (Fiankuma 2),,-1.740065914534378,6.240601313704771,-1.771644444445,6.2061638889,-1.708444444445,6.2750638889
RL6/131,,-2.1148300438786616,6.943174342107904,-2.1791666667,6.8916666667,-2.0625,6.9625
PL2/192/Vol.5 (Ebi Teleku Bokazo),,-2.343380522365719,4.968803794498398,-2.3874416667,4.9364861111,-2.295930555555,5.0010638889
PL6/321 (Edwenase),,-1.8641600703611112,6.240270815018407,-1.8916666667,6.2291666667,-1.8333333333,6.25
RL7/2 (Kenyase 5),,-2.608751513237811,6.786452383794731,-2.6526211111111113,6.759988055555556,-2.5833333333,6.8148711111111115
PL2/156 (Tarkwa 1),,-2.027723263796355,5.337993916308405,-2.0669708333,5.2922908333,-1.9890136111,5.3758208333
RL-6/105 (Anyinaso),,-2.0137648809564896,6.715215773806146,-2.0583333333,6.6666666667,-2.0,6.75
PL-10/5 (Julie B),,-2.147767372400528,10.128902008703681,-2.2125,10.0875,-2.0958333333,10.1541666667
RL7/2 (Kenyase 3),,-2.6087514312182947,6.786452345270864,-2.6526222222222224,6.759988888888889,-2.5833333333,6.814872222222222
RL7/2 (Kenyase 1),,-2.3928121062709984,6.977836815618184,-2.446534444445,6.908759444445,-2.3468911111,7.083343055555
RL7/2 (Yamfo 1),,-2.149522377486541,7.276767196368112,-2.2003561111,7.2193847222,-2.0713433333,7.319955555555
RL7/2 (Yamfo 2),,-2.215216340665266,7.216261786190022,-2.25003,7.182485,-2.180340555555,7.250003055555
RL7/2 (Kenyase 2),,-2.4059171357813556,7.061843113411073,-2.4210958333,7.0462727778,-2.3907625,7.0773861111
RL7/2 (Yamfo 4),,-2.3154998232535715,7.105712432152808,-2.3444638889,7.0831702778,-2.2877461111,7.1419433333
RL7/2 (Yamfo 3),,-2.258683409258226,7.17197390707141,-2.3102716667,7.139479444445,-2.1805022222,7.2155283333
QL4/168,,-0.1440316092041783,6.129267241386147,-0.1491666667,6.1233333333,-0.1375,6.1358333333
PL2/360 (Asheba),,-2.1053626543158357,5.051118827141831,-2.1208333333,5.0125,-2.0791666667,5.1
RL2/177,,-1.9221792034938479,6.003373893792063,-1.9791666667,5.9666666667,-1.8583333333,6.0333333333
SSMP/ER/1198,,-0.6342413076331669,6.411263227522543,-0.6363888889,6.4091666667,-0.6322222222,6.413055555555
RL5/90,,-0.709396853132356,6.421780303023076,-0.7375,6.3875,-0.6833333333,6.4458333333
QL-5/364,,-0.10333333334999997,6.206250000000001,-0.1075,6.2,-0.0991666667,6.2125
QL1/593,,0.03950757574421482,5.81950757574876,0.0375,5.8158333333,0.0416666667,5.8233333333
QL3/278,,-0.5660185185098767,5.463287037041976,-0.5683333333,5.4616666667,-0.5633333333,5.465
ML2/48/VOL.2 (Banso),,-2.218690476206898,5.115297619032938,-2.2416666667,5.1,-2.2,5.1333333333
PL2/115 (Edum-Banso),,-1.9106593850971394,5.027690129470761,-1.9333333333,5.0,-1.8958333333,5.0666666667
PL-N-3/181,,-0.5220463446482805,5.433317014807591,-0.575,5.3708333333,-0.4708333333,5.4916666667
PL7/85,,-2.4340090089905524,6.832920420447413,-2.4625,6.7916666667,-2.3833333333,6.8666666667
RML-N-2/178,,-2.22916666665,4.910416666650001,-2.2458333333,4.9,-2.2125,4.9208333333
QL-5/368,,-0.38541666665,6.8554166667,-0.3875,6.8541666667,-0.3833333333,6.8566666667
RL8/49,,-2.422411616190804,8.900631313135323,-2.5125,8.8583333333,-2.3291666667,8.9416666667
PL5/212 (Muoso),,-0.5788032144045798,6.360339825563104,-0.6463888889,6.3333333333,-0.4997222222,6.3872222222
QL.6/535,,-1.76759615386213,6.743749999999999,-1.7691666667,6.7416666667,-1.7658333333,6.7458333333
QL.6/530(Mmowere),,-1.6412499999999997,6.80400641023491,-1.6425,6.8016666667,-1.64,6.8058333333
PL3/103,,-1.0501388888455558,5.211388888925556,-1.075,5.2041666667,-1.0333333333,5.2291666667
RL3/55,,-1.0505671902272091,5.253850349039734,-1.1,5.1958333333,-0.9958333333,5.2958333333
QL-6/351,,-1.6390277777694449,6.8016666666750005,-1.64,6.7991666667,-1.6375,6.8041666667
QL-1/980,,0.05280880069976752,5.81237064516446,0.049775,5.810158333333334,0.05555277777777778,5.81445
RML 5/9/Vol.2,,-0.6656017252507528,6.148845694191894,-0.719444444445,6.113055555555,-0.6097222222,6.1666666667
QL2/583,,-1.678250000018,5.084416666626001,-1.6791666667,5.0833333333,-1.6775,5.0858333333
QL.4/113,,0.8656547619214288,6.228214285735715,0.8641666667,6.2266666667,0.8675,6.23
QL1/614,,-0.036213768118431,5.816539855065597,-0.0375,5.8133333333,-0.035,5.82
QL-1/1001,,0.04107827728425787,5.840405892740952,0.038794444444444444,5.838116666666667,0.0433333333,5.842625
PL6/393,,-1.867911735685303,6.3281928007925385,-1.9083333333,6.2875,-1.8333333333,6.3625
QL.5/392,,-0.297249999976,5.839833333314,-0.2983333333,5.8383333333,-0.2958333333,5.8416666667
QL.5/393,,-0.29574999999699997,5.841333333308001,-0.2983333333,5.8383333333,-0.2941666667,5.8433333333
PL7/31,,-2.495493498843796,6.852378841586695,-2.5291666667,6.8291666667,-2.4625,6.8708333333
QL1/1077,,0.00666666665,5.9154166667,0.0058333333,5.9141666667,0.0075,5.9166666667
PL2/151 (Lima South A B and C),,-1.8268027210860531,5.512227891163601,-1.8708333333,5.475,-1.7958333333,5.55
RML-3/60,,-1.035142236996245,5.427556191735812,-1.0362574305555556,5.425681763888889,-1.0340310222222222,5.4294288222222225
QL4/118,,0.8914166666679999,6.2693333333079995,0.89,6.2675,0.8925,6.2708333333
QL3/558,,-1.1516844863314943,5.346459359699261,-1.153017988888889,5.345042761111111,-1.1505175194444444,5.348375994444444
RL-2/244,,-2.713638638634312,5.565265265289934,-2.7583333333,5.4625,-2.6416666667,5.6666666667
QL1/1149,,-0.05502696792352001,5.857121585112917,-0.0558333333,5.8558333333,-0.0541666667,5.8583333333
QL2/594,,-1.6854166667000001,5.0504166666499986,-1.6866666667,5.05,-1.6841666667,5.0508333333
PL2/554,,-2.7214561855638055,6.356464776648527,-2.75,6.2916666667,-2.7,6.4166666667
PL5/152L,,-0.9537367724851845,6.437003968231744,-1.0208333333,6.4208333333,-0.8958333333,6.45
QL-3/503,,-0.5062500000000001,5.60125,-0.5075,5.5991666667,-0.505,5.6033333333
QL.7/16,,-2.1393055555319447,7.601666666662502,-2.1408333333,7.6,-2.1375,7.6033333333
QL6/549,,-2.3445966406100336,6.494464888397933,-2.346361111111111,6.492077777777777,-2.342888888888889,6.496741666666667
QL5/419,,-0.07841666668000005,6.19558333335,-0.0791666667,6.1941666667,-0.0775,6.1966666667
PL2/568,,-2.204166666687037,5.7439814814775705,-2.2166666667,5.7125,-2.1875,5.7791666667
PL2/573,,-2.7194315365468156,6.618982342037809,-2.7583333333,6.5791666667,-2.6833333333,6.6625
PL2/591,,-2.7160648148343456,5.798842592601604,-2.7333333333,5.7791666667,-2.7,5.8166666667
PL3/111,,-0.7046355650707075,5.406036324789711,-0.75,5.35,-0.6666666667,5.4625
QL.7/7,,0.08022435898027605,5.994476495737048,0.0775,5.9916666667,0.0825,5.9983333333
PL2/631,,-1.9300304990061392,4.977644086708379,-1.9583333333,4.9383333333,-1.8916666667,5.0208333333
PL7/177,,-2.7689541442511048,6.932438756727782,-2.8375,6.8458333333,-2.7166666667,7.0
ML2/47,,-2.6124754901724976,5.427132352970298,-2.6625,5.3791666667,-2.5791666667,5.4791666667
QL3/609,,-0.8602579365011224,5.301468253988368,-0.8622222222,5.3002777778,-0.858055555555,5.3027777778
RML-QL-5/304,,-0.31875,5.979166666650001,-0.3191666667,5.9783333333,-0.3183333333,5.98
PL5/269,,-0.8352958937369618,6.239583333344566,-0.875,6.2208333333,-0.7916666667,6.2541666667
QL1/1211,,-0.26208333335,5.715833333350001,-0.2625,5.715,-0.2616666667,5.7166666667
PL2/501,,-2.0238539119589873,5.462230032607195,-2.0833333333,5.4166666667,-1.9541666667,5.5
PL5/4/Vol.5,,-0.7060259856804777,5.962253584235996,-0.7333333333,5.9375,-0.6666666667,6.0
PL6/303,,-1.9661889091860136,6.3543766396257215,-2.0168194444444443,6.329305555555,-1.9167888888888889,6.383469444444445
ML6/8,,-1.9607892112482335,6.438008874619869,-2.0000222222222224,6.4167,-1.9167222222222222,6.4752
MC113/Vol.4,,-1.9965051020236564,5.194192176873914,-2.0708333333,5.1666666667,-1.9208333333,5.2125
MC 113/SF3,,-1.8869092039886617,4.894309701497429,-1.9041666667,4.875,-1.8666666667,4.9166666667
PL3/32,,-1.8758487654102194,6.727854938279493,-1.8958333333,6.7166666667,-1.8583333333,6.7375
PL3/32,,-1.8352083333567495,6.733541666643249,-1.8416666667,6.7166666667,-1.825,6.7458333333
PL2/655,,-2.465525793682993,5.744394841261735,-2.5,5.7208333333,-2.4166666667,5.7791666667
RL2/191,,-2.8924027777454153,6.2013333333446905,-3.0,6.1541666667,-2.8125,6.25
ML6/15,,-1.8922626851524005,5.958677840522515,-1.9377527777777779,5.920075,-1.8339583333,5.997127777777778
Assigned,,-1.7378123693066916,5.997355729488741,-1.7659722222,5.970122222222222,-1.718588888888889,6.032233333333333
PL2/47,,-1.877300772456204,5.026632764946498,-1.8923972222222223,4.935019444444444,-1.8398472222222222,5.113205555555555
PL2/192/VOL.5,,-2.306367688710951,5.002127894325613,-2.3325027777777776,4.967805555555556,-2.2771694444444446,5.0261305555555555
PL2/163,,-2.242141498300149,5.004263579151123,-2.2708333333,4.9833333333,-2.2166666667,5.025
PL2/57,,-2.2454894567339907,5.039968819587734,-2.270313888888889,5.024122222222222,-2.217966666666667,5.057925
PL2/18,,-2.7329902145057354,5.050103196545496,-2.7687555555555554,5.0304861111,-2.7033472222222223,5.069772222222222
ML2/231,,-2.734305555553611,5.578611111093888,-2.7541666667,5.5458333333,-2.7125,5.6125
RL2/165,,-2.001008064499203,5.915031362006515,-2.0416666667,5.8833333333,-1.9708333333,5.9375
RL2/165,,-2.084918261575486,5.875109649085711,-2.1041666667,5.7958333333,-2.0458333333,5.9291666667
ML2/2,,-1.949174174172237,5.456193693685822,-1.9916666667,5.4041666667,-1.9208333333,5.5083333333
ML2/3,,-2.027418154759551,5.341759672615093,-2.0666666667,5.3041666667,-1.9875,5.3791666667
ML2/5,,-2.01558014353659,5.402940590108959,-2.0791666667,5.3666666667,-1.975,5.4583333333
ML5/2,,-0.8023111978741578,6.4512369791935305,-0.8333333333,6.4166666667,-0.75,6.5
RL5/61,,-0.5409117992399985,6.410872640166292,-0.5833333333,6.3957138888888885,-0.4874861111111111,6.4291666667
PL6/122,,-2.001432913878367,6.252304074555472,-2.012922222222222,6.222861111111111,-1.9920555555555555,6.289413888888889
PL2/538,,-2.045034461158598,5.269094611520571,-2.0916666667,5.25,-2.0125,5.2958333333
PL6/8,,-1.9127604166774415,6.561263020828637,-1.9708333333,6.5333333333,-1.8583333333,6.5916666667
PL6/370,,-1.8758487654102194,6.727854938279493,-1.8958333333,6.7166666667,-1.8583333333,6.7375
PL6/369,,-1.8352083333567495,6.733541666643249,-1.8416666667,6.7166666667,-1.825,6.7458333333
RL6/93,,-1.3099358974449704,6.485576923099111,-1.3291666667,6.475,-1.2875,6.5
PL2/156,,-2.0444105691161223,5.297408536573526,-2.075,5.2791666667,-2.0125,5.3166666667
ML2/4,,-1.9832935244114498,5.352269108283288,-2.0125,5.2875,-1.95,5.4125
PL7/112,,-2.3860984848632563,6.887234848486107,-2.425,6.8666666667,-2.3416666667,6.9083333333
ML6/7,,-0.4971746534236966,6.300789617930829,-0.525,6.2625,-0.4583333333,6.3583333333
PL8/19,,-1.518025362309665,8.796467391294328,-1.5541666667,8.7666666667,-1.4833333333,8.8375
PL9/29,,-0.6553362573132174,10.644701336699073,-0.6708333333,10.6166666667,-0.6416666667,10.6825
RL2/153,,-2.14567307691642,5.3721153846167145,-2.1583333333,5.3541666667,-2.1333333333,5.3875
RML 5/14/Vol.3,,-0.0765824859818519,6.192020217136194,-0.08337777777777777,6.183244444444444,-0.07025,6.200830555555555
PL6/131,,-1.8039351851438272,6.161342592635802,-1.8208333333,6.1083333333,-1.7708333333,6.2041666667
PL-6/814,,-1.8446759259006944,6.866782407448265,-1.8625,6.8416666667,-1.8333333333,6.9083333333
PL10/12,,-2.7709308217266457,10.50839565628332,-2.8416916666666667,10.425,-2.7291666667,10.570877777777778
PL10/14,,-2.778604497338983,10.633967652689924,-2.85,10.5708333333,-2.7333333333,10.7208333333
PL10/19,,-2.8334841662278114,10.489627210991584,-2.9054861111,10.383516666666667,-2.771638888888889,10.554561111111111
PL10/18,,-2.6812500000000004,10.14583333335,-2.725,10.075,-2.6375,10.2166666667
PL10/20,,-2.7499773923647544,10.315646370767974,-2.8299777777777777,10.258522222222222,-2.702088888888889,10.389911111111111
PL10/38,,-2.6706309978286558,10.045531116949526,-2.7362694444444444,10.000016666666667,-2.616788888888889,10.133394444444445
PL10/37,,-2.7304097069667264,10.76753134381991,-2.783463888888889,10.722311111111111,-2.666786111111111,10.8001388889
PL10/39,,-2.8130106054857986,10.316979126639215,-2.8510944444444446,10.258452777777778,-2.7557222222222224,10.387686111111112
